DDI-MedLine.d80.s0|20-33|contraception|group
DDI-DrugBank.d272.s2|133-141|pimozide|drug
DDI-DrugBank.d272.s3|19-32|bromocriptine|drug
DDI-DrugBank.d272.s3|33-41|mesylate|drug
DDI-DrugBank.d272.s3|59-68|alkaloids|group
DDI-DrugBank.d192.s0|0-18|Dexbrompheniramine|drug
DDI-DrugBank.d192.s0|37-44|alcohol|drug
DDI-DrugBank.d192.s0|144-158|antihistamines|group
DDI-DrugBank.d192.s0|161-177|anticholinergics|group
DDI-DrugBank.d192.s0|204-219|anticholinergic|group
DDI-DrugBank.d192.s0|230-245|anticholinergic|group
DDI-DrugBank.d192.s0|323-337|antihistamines|group
DDI-DrugBank.d192.s0|344-353|monoamine|drug
DDI-DrugBank.d192.s0|400-414|antihistamines|group
DDI-DrugBank.d192.s0|445-460|anticholinergic|group
DDI-DrugBank.d192.s0|491-505|antihistamines|group
DDI-DrugBank.d342.s0|28-35|alcohol|drug
DDI-DrugBank.d342.s0|135-149|antihistamines|group
DDI-DrugBank.d342.s0|152-168|anticholinergics|group
DDI-DrugBank.d342.s0|195-210|anticholinergic|group
DDI-DrugBank.d342.s0|221-236|anticholinergic|group
DDI-DrugBank.d342.s0|314-328|antihistamines|group
DDI-DrugBank.d342.s0|335-344|monoamine|drug
DDI-DrugBank.d342.s0|391-405|antihistamines|group
DDI-DrugBank.d342.s0|436-451|anticholinergic|group
DDI-DrugBank.d342.s0|482-496|antihistamines|group
DDI-DrugBank.d144.s0|35-47|ketoconazole|drug
DDI-DrugBank.d144.s0|70-76|CYP3A4|brand
DDI-DrugBank.d144.s0|175-183|exposure|group
DDI-DrugBank.d144.s0|192-202|budesonide|drug
DDI-DrugBank.d144.s1|32-38|CYP3A4|brand
DDI-DrugBank.d144.s1|57-69|ketoconazole|drug
DDI-DrugBank.d144.s1|71-84|intraconazole|drug
DDI-DrugBank.d144.s1|86-95|ritonavir|drug
DDI-DrugBank.d144.s1|97-106|indinavir|drug
DDI-DrugBank.d144.s1|108-118|saquinavir|drug
DDI-DrugBank.d144.s1|120-132|erythromycin|drug
DDI-DrugBank.d144.s1|171-181|budesonide|drug
DDI-DrugBank.d144.s2|59-65|CYP3A4|brand
DDI-DrugBank.d144.s2|129-137|exposure|group
DDI-DrugBank.d144.s2|147-157|budesonide|drug
DDI-DrugBank.d144.s3|56-62|CYP3A4|brand
DDI-DrugBank.d144.s3|145-155|budesonide|drug
DDI-DrugBank.d331.s0|125-135|bumetanide|drug
DDI-DrugBank.d331.s0|156-170|aminoglycoside|drug
DDI-DrugBank.d331.s0|171-182|antibiotics|group
DDI-DrugBank.d331.s1|90-100|bumetanide|drug
DDI-DrugBank.d331.s3|2-9|Lithium|drug
DDI-DrugBank.d331.s3|11-18|Lithium|drug
DDI-DrugBank.d331.s3|54-63|diuretics|group
DDI-DrugBank.d331.s3|73-83|bumetanide|drug
DDI-DrugBank.d331.s3|148-155|lithium|drug
DDI-DrugBank.d331.s4|60-71|natriuresis|group
DDI-DrugBank.d331.s4|103-113|bumetanide|drug
DDI-DrugBank.d331.s5|42-52|bumetanide|drug
DDI-DrugBank.d331.s5|53-64|natriuresis|group
DDI-DrugBank.d331.s5|98-104|sodium|drug
DDI-DrugBank.d331.s5|196-206|bumetanide|drug
DDI-DrugBank.d331.s6|62-72|bumetanide|drug
DDI-DrugBank.d331.s7|2-14|Indomethacin|drug
DDI-DrugBank.d331.s7|16-28|Indomethacin|drug
DDI-DrugBank.d331.s7|53-58|urine|drug
DDI-DrugBank.d331.s7|70-76|sodium|drug
DDI-DrugBank.d331.s7|99-109|bumetanide|drug
DDI-DrugBank.d331.s8|24-34|bumetanide|drug
DDI-DrugBank.d331.s9|21-31|Bumetanide|drug
DDI-DrugBank.d331.s9|69-85|antihypertensive|group
DDI-DrugBank.d331.s11|59-69|bumetanide|drug
DDI-DrugBank.d153.s0|49-59|containing|group
DDI-DrugBank.d153.s0|60-71|epinephrine|drug
DDI-DrugBank.d153.s0|75-89|norepinephrine|drug
DDI-DrugBank.d153.s0|112-121|monoamine|drug
DDI-DrugBank.d153.s0|154-169|antidepressants|group
DDI-DrugBank.d153.s1|18-30|these agents|group
DDI-DrugBank.d153.s4|19-33|butyrophenones|drug
DDI-DrugBank.d153.s4|78-89|epinephrine|drug
DDI-DrugBank.d380.s0|0-13|Buprenorphine|drug
DDI-DrugBank.d380.s0|32-48|norbuprenorphine|drug
DDI-DrugBank.d380.s1|65-78|buprenorphine|drug
DDI-DrugBank.d380.s1|127-132|azole|drug
DDI-DrugBank.d380.s1|133-144|antifungals|group
DDI-DrugBank.d380.s2|0-12|ketoconazole|drug
DDI-DrugBank.d380.s2|15-24|macrolide|drug
DDI-DrugBank.d380.s2|25-36|antibiotics|group
DDI-DrugBank.d380.s2|43-55|erythromycin|drug
DDI-DrugBank.d380.s2|92-101|ritonavir|drug
DDI-DrugBank.d380.s2|103-112|indinavir|drug
DDI-DrugBank.d380.s2|117-127|saquinavir|drug
DDI-DrugBank.d380.s2|155-162|SUBUTEX|brand
DDI-DrugBank.d380.s2|166-174|SUBOXONE|brand
DDI-DrugBank.d380.s3|64-77|buprenorphine|drug
DDI-DrugBank.d380.s4|141-154|buprenorphine|drug
DDI-DrugBank.d380.s5|24-37|buprenorphine|drug
DDI-DrugBank.d380.s5|79-86|SUBUTEX|brand
DDI-DrugBank.d380.s6|0-7|SUBUTEX|brand
DDI-DrugBank.d380.s6|12-20|SUBOXONE|brand
DDI-DrugBank.d380.s7|135-143|SUBOXONE|brand
DDI-DrugBank.d380.s7|147-154|SUBUTEX|brand
DDI-DrugBank.d463.s0|33-46|hydrochloride|drug
DDI-DrugBank.d463.s1|69-82|hydrochloride|drug
DDI-DrugBank.d463.s5|63-72|phenytoin|drug
DDI-DrugBank.d463.s5|74-85|propranolol|drug
DDI-DrugBank.d463.s7|43-52|phenytoin|drug
DDI-DrugBank.d463.s7|54-67|phenobarbital|drug
DDI-DrugBank.d463.s7|82-95|levothyroxine|drug
DDI-DrugBank.d463.s7|96-102|sodium|drug
DDI-DrugBank.d72.s0|0-12|Itraconazole|drug
DDI-DrugBank.d72.s1|0-11|Fluconazole|drug
DDI-DrugBank.d72.s1|21-26|5-HT3|brand
DDI-DrugBank.d72.s1|27-38|antiemetics|group
DDI-DrugBank.d72.s1|77-83|Kytril|drug
DDI-DrugBank.d72.s1|109-117|BUSULFEX|brand
DDI-DrugBank.d72.s3|30-38|BUSULFEX|brand
DDI-DrugBank.d72.s3|77-86|phenytoin|drug
DDI-DrugBank.d72.s3|105-113|BUSULFEX|brand
DDI-DrugBank.d72.s3|155-163|exposure|group
DDI-DrugBank.d72.s3|206-215|phenytoin|drug
DDI-DrugBank.d72.s4|86-99|acetaminophen|drug
DDI-DrugBank.d72.s4|140-148|BUSULFEX|brand
DDI-DrugBank.d72.s4|223-236|acetaminophen|drug
DDI-DrugBank.d184.s0|43-59|adrenocorticoids|group
DDI-DrugBank.d184.s0|76-84|medicine|drug
DDI-DrugBank.d184.s0|87-101|anticoagulants|group
DDI-DrugBank.d184.s0|120-133|carbamazepine|drug
DDI-DrugBank.d184.s0|351-357|sodium|drug
DDI-DrugBank.d184.s0|446-454|medicine|drug
DDI-DrugBank.d184.s0|488-502|contraceptives|group
DDI-DrugBank.d184.s0|503-513|containing|group
DDI-DrugBank.d184.s0|583-597|contraceptives|group
DDI-DrugBank.d184.s0|655-662|control|group
DDI-DrugBank.d559.s0|49-58|monoamine|drug
DDI-DrugBank.d559.s1|12-25|acetaminophen|drug
DDI-DrugBank.d559.s1|30-38|caffeine|drug
DDI-DrugBank.d559.s1|94-101|alcohol|drug
DDI-DrugBank.d559.s1|146-162|chlordiazepoxide|drug
DDI-DrugBank.d559.s2|34-47|Acetaminophen|drug
DDI-DrugBank.d559.s2|100-121|5-hydroxyindoleacetic|drug_n
DDI-DrugBank.d246.s0|18-29|butorphanol|drug
DDI-DrugBank.d246.s0|77-84|alcohol|drug
DDI-DrugBank.d246.s0|119-133|antihistamines|group
DDI-DrugBank.d246.s1|52-63|butorphanol|drug
DDI-DrugBank.d246.s1|231-238|opioids|group
DDI-DrugBank.d246.s2|62-73|butorphanol|drug
DDI-DrugBank.d246.s2|90-96|STADOL|brand
DDI-DrugBank.d246.s3|12-19|another|drug
DDI-DrugBank.d246.s3|73-84|butorphanol|drug
DDI-DrugBank.d246.s3|179-185|STADOL|brand
DDI-DrugBank.d246.s5|9-15|STADOL|brand
DDI-DrugBank.d246.s5|93-104|butorphanol|drug
DDI-DrugBank.d246.s6|91-97|STADOL|brand
DDI-DrugBank.d246.s7|51-57|STADOL|brand
DDI-DrugBank.d246.s8|20-26|STADOL|brand
DDI-DrugBank.d246.s8|34-41|IMITREX|brand
DDI-DrugBank.d246.s8|95-103|migraine|drug
DDI-DrugBank.d246.s9|101-109|pressure|group
DDI-DrugBank.d246.s10|39-50|butorphanol|drug
DDI-DrugBank.d246.s10|67-73|STADOL|brand
DDI-DrugBank.d246.s10|122-132|cimetidine|drug
DDI-DrugBank.d246.s11|34-40|STADOL|brand
DDI-DrugBank.d246.s11|50-61|butorphanol|drug
DDI-DrugBank.d246.s11|122-132|cimetidine|drug
DDI-DrugBank.d246.s12|34-45|butorphanol|drug
DDI-DrugBank.d246.s12|126-138|erythromycin|drug
DDI-DrugBank.d246.s13|16-22|STADOL|brand
DDI-DrugBank.d246.s13|111-124|oxymetazoline|drug
DDI-DrugBank.d246.s14|33-44|anticipated|group
DDI-DrugBank.d246.s14|48-54|STADOL|brand
DDI-DrugBank.d246.s15|45-56|butorphanol|drug
DDI-DrugBank.d282.s0|0-8|DOSTINEX|brand
DDI-DrugBank.d282.s0|78-92|phenothiazines|drug
DDI-DrugBank.d282.s0|94-108|butyrophenones|drug
DDI-DrugBank.d282.s0|128-142|metoclopramide|drug
DDI-DrugBank.d89.s0|21-27|CYP1A2|brand
DDI-DrugBank.d89.s0|91-99|caffeine|drug
DDI-DrugBank.d89.s1|11-19|caffeine|drug
DDI-DrugBank.d89.s1|85-91|CYP1A2|brand
DDI-DrugBank.d89.s1|101-107|CYP1A2|brand
DDI-DrugBank.d89.s1|119-125|CYP1A2|brand
DDI-DrugBank.d89.s2|41-49|caffeine|drug
DDI-DrugBank.d89.s3|36-44|caffeine|drug
DDI-DrugBank.d89.s3|126-134|caffeine|drug
DDI-DrugBank.d89.s3|154-164|cimetidine|drug
DDI-DrugBank.d89.s3|169-181|ketoconazole|drug
DDI-DrugBank.d89.s3|194-202|caffeine|drug
DDI-DrugBank.d89.s3|273-281|caffeine|drug
DDI-DrugBank.d89.s3|301-314|phenobarbital|drug
DDI-DrugBank.d89.s3|319-328|phenytoin|drug
DDI-DrugBank.d89.s4|0-8|Caffeine|drug
DDI-DrugBank.d89.s4|40-50|ketoprofen|drug
DDI-DrugBank.d89.s4|63-68|urine|drug
DDI-DrugBank.d89.s6|24-32|caffeine|drug
DDI-DrugBank.d89.s6|37-49|theophylline|drug
DDI-DrugBank.d384.s0|90-104|Cholestyramine|drug
DDI-DrugBank.d384.s0|106-120|Cholestyramine|drug
DDI-DrugBank.d384.s2|49-58|phenytoin|drug
DDI-DrugBank.d384.s2|62-75|phenobarbital|drug
DDI-DrugBank.d384.s4|75-82|calcium|drug
DDI-DrugBank.d384.s4|96-101|urine|drug
DDI-DrugBank.d384.s5|63-72|thiazides|group
DDI-DrugBank.d384.s8|0-12|Ketoconazole|drug
DDI-DrugBank.d384.s8|14-26|Ketoconazole|drug
DDI-DrugBank.d384.s9|133-145|ketoconazole|drug
DDI-DrugBank.d384.s10|45-57|ketoconazole|drug
DDI-DrugBank.d384.s11|0-15|Corticosteroids|group
DDI-DrugBank.d384.s11|107-114|calcium|drug
DDI-DrugBank.d384.s11|131-146|corticosteroids|group
DDI-DrugBank.d384.s11|162-169|calcium|drug
DDI-DrugBank.d384.s12|0-24|Phosphate-Binding Agents|group
DDI-DrugBank.d384.s12|91-100|intestine|drug
DDI-DrugBank.d384.s12|135-159|phosphate-binding agents|group
DDI-DrugBank.d384.s14|0-7|Calcium|drug
DDI-DrugBank.d384.s14|21-33|Uncontrolled|group
DDI-DrugBank.d384.s14|55-73|calcium-containing|group
DDI-DrugBank.d384.s15|0-9|Magnesium|drug
DDI-DrugBank.d384.s15|11-31|Magnesium-containing|group
DDI-DrugBank.d384.s15|50-58|antacids|group
DDI-DrugBank.d494.s0|27-45|calcium-containing|group
DDI-DrugBank.d494.s0|67-75|antacids|group
DDI-DrugBank.d494.s0|96-103|calcium|drug
DDI-DrugBank.d494.s0|120-125|urine|drug
DDI-DrugBank.d494.s1|6-13|calcium|drug
DDI-DrugBank.d494.s1|55-63|medicine|drug
DDI-DrugBank.d494.s1|99-106|calcium|drug
DDI-DrugBank.d406.s0|18-29|cefamandole|drug
DDI-DrugBank.d406.s0|51-57|sodium|drug
DDI-DrugBank.d406.s0|59-68|magnesium|drug
DDI-DrugBank.d406.s0|91-97|sodium|drug
DDI-DrugBank.d406.s0|113-129|prochlorperazine|drug
DDI-DrugBank.d406.s0|130-139|edisylate|drug
DDI-DrugBank.d547.s0|78-87|cilexetil|drug
DDI-DrugBank.d547.s0|119-128|glyburide|drug
DDI-DrugBank.d547.s0|130-140|nifedipine|drug
DDI-DrugBank.d547.s0|161-180|hydrochlorothiazide|group
DDI-DrugBank.d547.s0|191-205|contraceptives|group
DDI-DrugBank.d547.s0|243-252|enalapril|drug
DDI-DrugBank.d547.s0|276-283|failure|group
DDI-DrugBank.d547.s2|0-7|Lithium|drug
DDI-DrugBank.d547.s2|38-45|lithium|drug
DDI-DrugBank.d547.s2|130-137|lithium|drug
DDI-DrugBank.d547.s3|21-28|lithium|drug
DDI-DrugBank.d547.s3|98-105|lithium|drug
DDI-DrugBank.d547.s3|111-118|ATACAND|brand
DDI-DrugBank.d547.s3|151-158|lithium|drug
DDI-DrugBank.d88.s0|35-45|hydroxide-|drug
DDI-DrugBank.d88.s0|50-59|magnesium|drug
DDI-DrugBank.d88.s0|60-80|hydroxide-containing|group
DDI-DrugBank.d88.s0|126-138|capecitabine|drug
DDI-DrugBank.d88.s1|55-67|capecitabine|drug
DDI-DrugBank.d88.s1|88-94|5-DFCR|brand
DDI-DrugBank.d88.s2|48-54|5-DFUR|brand
DDI-DrugBank.d88.s3|109-121|capecitabine|drug
DDI-DrugBank.d88.s3|161-175|anticoagulants|group
DDI-DrugBank.d88.s3|197-210|phenprocoumon|drug
DDI-DrugBank.d88.s4|36-50|anticoagulants|group
DDI-DrugBank.d88.s4|70-82|capecitabine|drug
DDI-DrugBank.d88.s5|33-47|5-fluorouracil|drug
DDI-DrugBank.d88.s6|48-59|dehydration|drug
DDI-DrugBank.d88.s6|131-143|fluorouracil|drug
DDI-DrugBank.d175.s0|26-34|Diuretic|group
DDI-DrugBank.d175.s0|56-65|diuretics|group
DDI-DrugBank.d175.s0|95-103|diuretic|group
DDI-DrugBank.d175.s0|263-271|pressure|group
DDI-DrugBank.d175.s0|338-347|captopril|drug
DDI-DrugBank.d175.s1|44-53|captopril|drug
DDI-DrugBank.d175.s1|81-94|discontinuing|group
DDI-DrugBank.d175.s1|99-107|diuretic|group
DDI-DrugBank.d175.s1|199-208|captopril|drug
DDI-DrugBank.d175.s1|210-219|captopril|drug
DDI-DrugBank.d175.s2|15-22|provide|drug
DDI-DrugBank.d175.s3|57-63|supine|drug
DDI-DrugBank.d175.s3|134-140|saline|drug
DDI-DrugBank.d175.s4|45-61|contraindication|group
DDI-DrugBank.d175.s4|132-140|pressure|group
DDI-DrugBank.d175.s5|0-6| Agents|group
DDI-DrugBank.d175.s5|118-127|captopril|drug
DDI-DrugBank.d175.s5|138-145|failure|group
DDI-DrugBank.d175.s6|145-157|discontinued|group
DDI-DrugBank.d175.s6|174-183|captopril|drug
DDI-DrugBank.d175.s7|18-27|captopril|drug
DDI-DrugBank.d175.s7|37-48|such agents|group
DDI-DrugBank.d175.s8|0-6| Agents|group
DDI-DrugBank.d175.s8|29-38|Captopril|drug
DDI-DrugBank.d175.s8|69-85|antihypertensive|group
DDI-DrugBank.d175.s8|69-92|antihypertensive agents|group
DDI-DrugBank.d175.s9|13-22|diuretics|group
DDI-DrugBank.d175.s9|30-39|thiazides|group
DDI-DrugBank.d175.s10|0-6| Agents|group
DDI-DrugBank.d175.s10|117-125|pressure|group
DDI-DrugBank.d175.s10|148-157|captopril|drug
DDI-DrugBank.d175.s10|172-181|diuretics|group
DDI-DrugBank.d175.s11|9-17|, agents|group
DDI-DrugBank.d175.s11|67-82|blocking agents|group
DDI-DrugBank.d175.s11|104-119|blocking agents|group
DDI-DrugBank.d175.s12|0-24|Beta-adrenergic blocking|group
DDI-DrugBank.d175.s12|48-64|antihypertensive|group
DDI-DrugBank.d175.s12|75-84|captopril|drug
DDI-DrugBank.d175.s13|0-6| Agents|group
DDI-DrugBank.d175.s13|24-33|Potassium|drug
DDI-DrugBank.d175.s13|40-49|captopril|drug
DDI-DrugBank.d175.s13|103-112|potassium|drug
DDI-DrugBank.d175.s14|0-17|Potassium-sparing|drug
DDI-DrugBank.d175.s14|18-27|diuretics|group
DDI-DrugBank.d175.s14|68-77|amiloride|drug
DDI-DrugBank.d175.s14|82-91|potassium|drug
DDI-DrugBank.d175.s14|231-240|potassium|drug
DDI-DrugBank.d175.s15|17-27|containing|group
DDI-DrugBank.d175.s15|28-37|potassium|drug
DDI-DrugBank.d175.s16|75-87|indomethacin|drug
DDI-DrugBank.d175.s16|103-119|antihypertensive|group
DDI-DrugBank.d175.s16|130-139|captopril|drug
DDI-DrugBank.d175.s17|19-36|anti-inflammatory|group
DDI-DrugBank.d175.s17|19-43|anti-inflammatory agents|group
DDI-DrugBank.d175.s17|51-58|aspirin|brand
DDI-DrugBank.d175.s18|0-7|Lithium|drug
DDI-DrugBank.d175.s18|25-32|lithium|drug
DDI-DrugBank.d175.s18|56-63|lithium|drug
DDI-DrugBank.d175.s18|126-133|lithium|drug
DDI-DrugBank.d175.s19|84-91|lithium|drug
DDI-DrugBank.d175.s20|5-13|diuretic|group
DDI-DrugBank.d175.s20|56-63|lithium|drug
DDI-DrugBank.d175.s22|5-14|Diuretics|group
DDI-DrugBank.d175.s22|16-26|Furosemide|drug
DDI-DrugBank.d175.s22|58-67|captopril|drug
DDI-DrugBank.d175.s22|107-116|captopril|drug
DDI-DrugBank.d175.s23|108-117|captopril|drug
DDI-DrugBank.d175.s24|33-42|Captopril|drug
DDI-DrugBank.d175.s24|70-75|urine|drug
DDI-DrugBank.d94.s0|132-140|: Agents|group
DDI-DrugBank.d94.s0|172-185|Carbamazepine|drug
DDI-DrugBank.d94.s1|29-38|EQUETROTM|brand
DDI-DrugBank.d94.s1|59-66|another|drug
DDI-DrugBank.d94.s2|0-6| Agents|group
DDI-DrugBank.d94.s2|54-61|Epoxide|drug
DDI-DrugBank.d94.s2|72-85|Carbamazepine|drug
DDI-DrugBank.d94.s2|151-164|carbamazepine|drug
DDI-DrugBank.d94.s2|165-178|10,11-epoxide|drug
DDI-DrugBank.d94.s2|230-237|epoxide|drug
DDI-DrugBank.d94.s2|238-247|hydrolase|drug
DDI-DrugBank.d94.s3|56-69|carbamazepine|drug
DDI-DrugBank.d94.s3|74-83|any agent|group
DDI-DrugBank.d94.s3|98-104|CYP3A4|brand
DDI-DrugBank.d94.s3|112-119|epoxide|drug
DDI-DrugBank.d94.s3|120-129|hydrolase|drug
DDI-DrugBank.d94.s4|0-6| Agents|group
DDI-DrugBank.d94.s4|16-22|CYP3A4|brand
DDI-DrugBank.d94.s4|102-111|EQUETROTM|brand
DDI-DrugBank.d94.s4|131-144|Acetazolamide|drug
DDI-DrugBank.d94.s4|146-151|azole|drug
DDI-DrugBank.d94.s4|152-163|antifungals|group
DDI-DrugBank.d94.s4|165-175|cimetidine|drug
DDI-DrugBank.d94.s4|177-191|clarithromycin|drug
DDI-DrugBank.d94.s4|196-208|dalfopristin|drug
DDI-DrugBank.d94.s4|219-230|delavirdine|drug
DDI-DrugBank.d94.s4|243-255|erythromycin|drug
DDI-DrugBank.d94.s4|260-270|fluoxetine|drug
DDI-DrugBank.d94.s4|272-283|fluvoxamine|drug
DDI-DrugBank.d94.s4|314-326|itraconazole|drug
DDI-DrugBank.d94.s4|328-340|ketoconazole|drug
DDI-DrugBank.d94.s4|342-352|loratadine|drug
DDI-DrugBank.d94.s4|366-377|niacinamide|drug
DDI-DrugBank.d94.s4|379-391|nicotinamide|drug
DDI-DrugBank.d94.s4|414-426|propoxyphene|drug
DDI-DrugBank.d94.s4|428-435|quinine|drug
DDI-DrugBank.d94.s4|437-449|quinupristin|drug
DDI-DrugBank.d94.s4|451-465|troleandomycin|drug
DDI-DrugBank.d94.s4|481-490|verapamil|drug
DDI-DrugBank.d94.s4|492-500|zileuton|drug
DDI-DrugBank.d94.s5|59-68|EQUETROTM|brand
DDI-DrugBank.d94.s5|126-132|CYP3A4|brand
DDI-DrugBank.d94.s5|136-143|epoxide|drug
DDI-DrugBank.d94.s5|144-153|hydrolase|drug
DDI-DrugBank.d94.s5|219-228|EQUETROTM|brand
DDI-DrugBank.d94.s6|0-6| Agents|group
DDI-DrugBank.d94.s6|46-59|Carbamazepine|drug
DDI-DrugBank.d94.s6|78-84|CYP3A4|brand
DDI-DrugBank.d94.s7|56-69|carbamazepine|drug
DDI-DrugBank.d94.s7|74-83|any agent|group
DDI-DrugBank.d94.s7|97-103|CYP3A4|brand
DDI-DrugBank.d94.s8|0-6| Agents|group
DDI-DrugBank.d94.s8|97-106|EQUETROTM|brand
DDI-DrugBank.d94.s8|126-135|Cisplatin|drug
DDI-DrugBank.d94.s8|137-148|doxorubicin|drug
DDI-DrugBank.d94.s8|175-188|phenobarbital|drug
DDI-DrugBank.d94.s8|215-227|methsuximide|drug
DDI-DrugBank.d94.s8|233-245|theophylline|drug
DDI-DrugBank.d94.s8|305-314|EQUETROTM|brand
DDI-DrugBank.d94.s8|372-378|CYP3A4|brand
DDI-DrugBank.d94.s8|441-450|EQUETROTM|brand
DDI-DrugBank.d94.s9|0-6| Agents|group
DDI-DrugBank.d94.s9|48-61|Carbamazepine|drug
DDI-DrugBank.d94.s9|106-119|Carbamazepine|drug
DDI-DrugBank.d94.s9|139-145|CYP1A2|brand
DDI-DrugBank.d94.s9|150-156|CYP3A4|brand
DDI-DrugBank.d94.s10|56-69|carbamazepine|drug
DDI-DrugBank.d94.s10|74-83|any agent|group
DDI-DrugBank.d94.s11|0-6| Agents|group
DDI-DrugBank.d94.s11|96-105|EQUETROTM|brand
DDI-DrugBank.d94.s11|157-170|Acetaminophen|drug
DDI-DrugBank.d94.s11|172-182|alprazolam|drug
DDI-DrugBank.d94.s11|184-197|amitriptyline|drug
DDI-DrugBank.d94.s11|255-264|clozapine|drug
DDI-DrugBank.d94.s11|266-277|cyclosporin|drug
DDI-DrugBank.d94.s11|279-290|delavirdine|drug
DDI-DrugBank.d94.s11|292-303|desipramine|drug
DDI-DrugBank.d94.s11|326-337|doxycycline|drug
DDI-DrugBank.d94.s11|339-351|ethosuximide|drug
DDI-DrugBank.d94.s11|364-374|felodipine|drug
DDI-DrugBank.d94.s11|376-391|glucocorticoids|group
DDI-DrugBank.d94.s11|406-418|itraconazole|drug
DDI-DrugBank.d94.s11|420-431|lamotrigine|drug
DDI-DrugBank.d94.s11|433-446|levothyroxine|drug
DDI-DrugBank.d94.s11|470-479|midazolam|drug
DDI-DrugBank.d94.s11|481-492|mirtazapine|drug
DDI-DrugBank.d94.s11|494-507|nortriptyline|drug
DDI-DrugBank.d94.s11|509-519|olanzapine|drug
DDI-DrugBank.d94.s11|526-540|contraceptives|group
DDI-DrugBank.d94.s11|545-558|oxcarbazepine|drug
DDI-DrugBank.d94.s11|609-619|quetiapine|drug
DDI-DrugBank.d94.s11|634-646|theophylline|drug
DDI-DrugBank.d94.s11|660-669|tiagabine|drug
DDI-DrugBank.d94.s11|681-690|triazolam|drug
DDI-DrugBank.d94.s11|717-728|ziprasidone|drug
DDI-DrugBank.d94.s11|734-744|zonisamide|drug
DDI-DrugBank.d94.s12|66-76|the agents|group
DDI-DrugBank.d94.s12|138-147|EQUETROTM|brand
DDI-DrugBank.d94.s12|205-222|concomitant agent|group
DDI-DrugBank.d94.s13|0-6| Agents|group
DDI-DrugBank.d94.s13|48-61|Carbamazepine|drug
DDI-DrugBank.d94.s13|63-72|EQUETROTM|brand
DDI-DrugBank.d94.s13|108-124|following agents|group
DDI-DrugBank.d94.s13|126-138|Clomipramine|drug
DDI-DrugBank.d94.s13|238-248|the agents|group
DDI-DrugBank.d94.s13|314-323|EQUETROTM|brand
DDI-DrugBank.d94.s13|381-398|concomitant agent|group
DDI-DrugBank.d94.s14|50-63|Carbamazepine|drug
DDI-DrugBank.d94.s14|94-107|carbamazepine|drug
DDI-DrugBank.d94.s14|112-119|lithium|drug
DDI-DrugBank.d94.s15|10-24|anticonvulsant|group
DDI-DrugBank.d94.s15|39-52|carbamazepine|drug
DDI-DrugBank.d94.s15|54-63|EQUETROTM|brand
DDI-DrugBank.d94.s15|128-143|anticonvulsants|group
DDI-DrugBank.d94.s16|14-27|anti-malarial|group
DDI-DrugBank.d94.s16|43-54|chloroquine|drug
DDI-DrugBank.d94.s16|59-69|mefloquine|drug
DDI-DrugBank.d94.s16|102-115|carbamazepine|drug
DDI-DrugBank.d94.s17|65-75|the agents|group
DDI-DrugBank.d94.s17|137-146|EQUETROTM|brand
DDI-DrugBank.d94.s18|63-72|EQUETROTM|brand
DDI-DrugBank.d94.s18|120-127|alcohol|drug
DDI-DrugBank.d47.s0|89-96|LODOSYN|brand
DDI-DrugBank.d47.s0|98-107|Carbidopa|drug
DDI-DrugBank.d47.s0|132-150|carbidopa-levodopa|drug
DDI-DrugBank.d47.s1|23-32|monoamine|drug
DDI-DrugBank.d47.s1|57-74|CONTRAINDICATIONS|brand
DDI-DrugBank.d47.s2|0-8|Dopamine|drug
DDI-DrugBank.d47.s2|40-54|phenothiazines|drug
DDI-DrugBank.d47.s2|56-70|butyrophenones|drug
DDI-DrugBank.d47.s3|107-116|phenytoin|drug
DDI-DrugBank.d47.s3|121-131|papaverine|drug
DDI-DrugBank.d47.s4|33-40|LODOSYN|brand
DDI-DrugBank.d47.s4|57-75|carbidopa-levodopa|drug
DDI-DrugBank.d47.s5|45-54|carbidopa|drug
DDI-DrugBank.d47.s7|9-23|metoclopramide|drug
DDI-DrugBank.d47.s7|101-115|metoclopramide|drug
DDI-DrugBank.d47.s7|150-157|control|group
DDI-DrugBank.d47.s7|165-173|dopamine|drug
DDI-DrugBank.d213.s0|0-6|Iodine|drug
DDI-DrugBank.d213.s0|10-16|iodine|drug
DDI-DrugBank.d213.s0|51-62|Carbimazole|drug
DDI-DrugBank.d213.s0|71-77|iodine|drug
DDI-DrugBank.d213.s0|116-127|Carbimazole|drug
DDI-DrugBank.d213.s1|77-88|antithyroid|group
DDI-DrugBank.d213.s1|77-95|antithyroid agents|group
DDI-DrugBank.d213.s3|0-18|Antithyroid agents|group
DDI-DrugBank.d213.s3|52-58|sodium|drug
DDI-DrugBank.d213.s3|59-65|iodide|drug
DDI-DrugBank.d213.s3|142-153|Carbimazole|drug
DDI-DrugBank.d213.s4|26-40|anticoagulants|group
DDI-DrugBank.d213.s5|55-68|anticoagulant|group
DDI-DrugBank.d520.s0|65-76|Carboplatin|drug
DDI-DrugBank.d23.s0|0-8|HEMABATE|brand
DDI-DrugBank.d23.s0|43-58|oxytocic agents|group
DDI-DrugBank.d23.s1|27-42|oxytocic agents|group
DDI-DrugBank.d502.s0|69-93|beta-adrenergic blocking|group
DDI-DrugBank.d502.s0|85-99|blocking agent|group
DDI-DrugBank.d502.s0|165-178|beta-blockade|group
